0.82,0.62,15.191
0.2,0.86,7.511
0.63,0.66,10.46
0.82,0.65,15.298
0.51,0.52,7.3484
0.95,0.94,23.739
0.53,0.91,11.107
0.22,0.89,7.8075
0.83,0.99,19.207
0.1,0.35,3.2631
0.77,0.98,17.17
0.44,0.79,8.5741
0.46,0.32,5.8975
0.69,0.89,13.875
0.08,0.38,3.3551
1,0.7,24.082
0.59,0.86,11.513
0.69,0.78,12.66
0.28,0.18,3.755
0.26,0.97,9.0743
0.24,0.55,5.0696
0.48,0.76,8.8668
0.92,0.47,18.303
0.56,0.18,6.8704
0.93,0.69,20.163
0.02,0.05,2.1546
0.03,0.25,2.7615
0.1,0.54,4.3129
0.52,0.55,7.7842
0.52,0.94,11.308
0.72,0.27,10.358
0.8,0.7,15.065
0.67,0.78,12.159
0.67,0.86,13.133
0.76,0.7,13.869
0.12,0.15,2.6933
0.57,0.25,7.1356
0.67,0.98,14.533
0.41,0.77,8.1277
0.27,0.11,3.4408
0.24,0.37,4.1634
0.53,0.3,6.6482
0.39,0.21,4.7974
0.23,0.45,4.4057
0.38,0.25,4.9122
0.34,0.42,5.1071
0.66,0.65,10.9
0.28,0.38,4.4508
0.55,0.97,12.054
0.57,0.06,6.638
0.77,0.72,14.207
0.48,0.87,9.929
0.03,0.07,2.2761
0.72,0.72,12.876
0.4,0.94,9.8819
0.58,0.4,7.9066
0.56,0.33,7.3423
0.35,0.21,4.2231
0.31,0.36,4.634
0.14,0.19,3.1312
0.04,0.65,4.8347
0.35,0.38,4.9939
0.68,0.86,13.25
0.7,0.32,10
0.8,0.06,12.183
0.88,0.42,16.33
0.47,0.78,8.9027
0.98,0.02,19.919
0,0.41,3.2705
0.05,0.96,7.9048
0.33,0.84,8.0278
0.74,0.52,12.09
0.68,0.84,13.103
0.19,0.69,5.7974
0.4,0.27,4.9315
0.01,0.71,5.233
0.16,0.57,4.7074
0.33,0.68,6.5024
0.26,0.92,8.4727
0.39,0.03,4.3537
0.58,0.83,10.951
0.79,0.79,15.552
0.8,0.85,16.598
0.61,0.52,9.0757
0.54,0.94,11.616
0.06,0.29,2.941
0.02,0.54,4.0792
0.35,0.66,6.7002
0.98,0.32,20.807
0.14,0.88,7.2857
0.51,0.07,5.8059
0.56,0.29,7.2245
0.36,0.18,4.3929
0.15,0.8,6.5815
0.42,0.37,5.5795
0.92,0.26,17.521
0.58,0.5,8.4037
0.07,0.03,2.3503
0.41,0.25,5.031
0.64,0.3,8.7354
0.58,0.78,10.47
0.24,0.21,3.5886
0.74,0.77,13.819
0.36,0.74,7.4073
0.8,0.48,13.712
0.94,0.88,22.582
0.12,0.7,5.4878
0.42,0.04,4.6494
0.02,0.15,2.4782
0.06,0.41,3.5363
0.17,0.07,2.9208
0.46,0.41,6.3327
0.09,0.21,2.704
0.93,0.66,20
0.14,0.01,2.5264
0.47,0.38,6.2362
0.05,0.95,7.8525
0.61,0.19,7.7259
0.42,0.43,5.7736
0.06,0.35,3.1712
0.01,0.65,4.7005
0.72,0.81,13.705
0.07,0.67,5.0783
0.63,0.57,9.7575
0.42,0.47,6.0305
0.09,0.11,2.6075
0.03,0.83,6.3776
1,0.04,21.275
0.37,0.5,5.7472
0.53,0.23,6.5934
0.25,0.99,9.3626
0.38,0.16,4.5742
0.07,0.87,6.8905
0.74,0.29,11.07
0.75,0.09,10.745
0.62,0.76,11.077
0.55,0.85,10.649
0.36,0.35,4.8767
0.34,0.63,6.3328
0.56,0.97,12.237
0.35,0.79,7.6584
0.45,0.81,8.946
0.23,0.02,3.0703
0.99,0.07,20.675
0.42,0.97,10.545
0.28,0.37,4.3846
1,0.51,22.836
0.63,0.02,7.7029
0.24,0.46,4.5802
0.39,0.16,4.5387
0.73,0.73,13.333
0.77,0.92,16.411
0.74,0.91,15.373
0.87,0.75,18.013
0.95,0.16,18.719
0.06,0.75,5.6777
0.13,0.26,3.1544
0.38,0.43,5.5236
0.47,0.53,7.0511
0.42,0.66,7.2613
0.1,0.36,3.3215
0.19,0.25,3.3892
0.79,0.03,11.626
0.2,0.24,3.4738
0.17,0.47,4.2587
0.21,0.21,3.3647
0.97,0.15,19.726
0.94,0.15,18.083
0.34,0.13,4.0671
0.8,0.07,12.255
0.71,0.16,9.6905
0.59,0.45,8.4531
0.39,0.23,4.7807
0.66,0.97,14.185
0.59,0.69,9.8049
0.74,0.94,15.772
0,0.7,5.0839
0.8,0,11.97
0.47,0.15,5.5109
0.54,0.77,9.7987
0.27,0.78,6.9854
0.47,0.84,9.448
0.71,0.18,9.8487
0.5,0.33,6.3913
0.26,0.53,5.0563
0.31,0.57,5.6272
0.68,0.43,10.021
0.08,0.17,2.68
0.29,0.3,4.2281
0.53,0.04,6.0571
0.99,0.39,21.641
0.64,0.67,10.596
0.35,0.32,4.7098
0.02,0.67,4.8276
0.41,0.11,4.6564
0.19,0.56,4.8115
0.12,0.56,4.5102
0.03,0.69,5.0118
0.3,0.32,4.3048
0.62,1,13.857
0.98,0.17,20.321
0.73,0.97,15.924
0.17,0.77,6.4161
0.93,0.3,18.059
0.8,0.17,12.461
0.42,0.26,5.1978
0.9,0.07,16.012
0.15,0.18,2.9667
0.93,0.78,20.981
0.65,0.88,12.8
0.3,0.13,3.8033
0.5,0.52,7.2587
0.95,0.35,19.251
0.67,0.04,8.54
0.08,0.23,2.821
0.01,0.12,2.3642
0.47,0.56,7.2629
0.02,0.46,3.4798
0.96,0.88,23.669
0.78,0.75,14.85
0.52,0.42,7.0427
0.87,0.63,17.104
0.34,0.21,4.3325
0.04,0.34,3.1702
0.35,0.07,3.9786
0.31,0.47,5.0305
0.04,0.4,3.3709
0.79,0.22,12.182
0.08,0.02,2.3432
0.51,0.27,6.4362
0.21,0.67,5.7621
0.39,0.11,4.4326
0.82,0.17,13.145
0.86,0.62,16.657
0.49,0.94,10.863
0.87,0.72,17.72
0.55,1,12.731
0.3,0.78,7.2126
0,0.77,5.5949
0.42,0.9,9.5469
0.29,0.47,5.0181
0.3,0.69,6.45
0.22,0.93,8.291
0.41,0.1,4.7696
0.12,0.41,3.744
0.53,0.38,7.0982
0.5,0.53,7.36
0.06,0.64,4.7724
0.11,0.74,5.7694
0.04,0.62,4.5993
0.13,0.35,3.575
0.04,0.24,2.7203
0.48,0,5.2073
0.3,0.55,5.3748
0.94,0.11,18.002
0.51,0.69,8.5511
0.1,0.42,3.7001
0.37,0.21,4.578
0.88,0.34,15.951
0.35,0.93,9.2531
0.39,0.2,4.6551
0.85,0.8,17.644
0.75,0.21,11.04
0.21,0.16,3.2969
0.66,0.63,10.77
0.41,0.32,5.3544
0.07,0.69,5.1984
0.22,0.43,4.3205
0.73,0.67,12.692
0.8,0.24,12.566
0.77,0.43,12.458
0.49,0.37,6.3788
0.24,0.68,5.9476
0.67,0.84,12.757
0.58,0.01,6.7879
0.38,0.95,9.7383
0.29,0.84,7.6743
0.2,0.68,5.6784
0.88,0.39,16.162
0.71,0.63,11.954
0.34,0.07,3.954
0.67,0.56,10.521
1,0.67,23.796
0.08,0.54,4.217
0.02,0.81,6.142
0.41,0.84,8.8606
0.78,0.47,12.989
0.84,0.36,14.514
0.49,0.97,11.281
0.82,1,19.084
0.6,0.55,9.1805
0.45,0.26,5.4664
0.69,0.49,10.638
0.29,0.03,3.4531
0.25,0.87,7.8479
0.47,0.88,9.8767
0.66,0.46,9.7636
0.51,0.06,5.7413
0.26,0.83,7.4771
0.14,0.74,5.9046
0.51,0.61,8.0607
0.69,0.65,11.612
0.61,0.21,7.7851
0.93,0,17.288
0.38,0.51,5.9527
0.4,1,10.699
0.77,0.96,16.887
0.34,0.55,5.7689
0,0.15,2.3788
0.37,0.86,8.6997
0.64,0.35,8.8284
0.96,0.18,19.279
0.53,0.69,8.9146
0.8,0.27,12.823
0.82,0.52,14.497
0.71,0.2,9.9319
0.73,0.68,12.764
0.33,0.28,4.4412
0.94,0.39,18.981
0.74,0.16,10.637
0.09,0.29,3.2139
0.46,0.74,8.3617
0.93,0.26,17.923
0.59,0.52,8.7696
0.3,0.02,3.5067
0.96,0.86,23.387
0.41,0.9,9.4678
0.66,0.44,9.5994
0.31,0.77,7.1807
0.13,0.43,3.8076
0.96,0.15,19.157
0.31,0.88,8.3195
0.91,0.41,17.61
0.77,0.74,14.442
0.68,0.68,11.602
0.2,0.89,7.7622
0.31,0.14,3.8337
0.61,0.11,7.4401
0.27,0.84,7.5767
0.97,1,25.75
0.19,0.26,3.4659
0.01,0.43,3.3538
1,0.88,25.829
0.11,0.6,4.7975
0.56,0.55,8.3204
0.01,0.18,2.3886
0.95,0.42,19.6
0.85,0.42,15.111
1,0.64,23.733
0.65,0.61,10.432
0.4,0.15,4.7152
0.81,0.77,16.05
0.75,0.3,11.301
0.81,0.72,15.655
0.66,0.01,8.1969
0.12,0.74,5.7768
0.75,0.06,10.643
0.06,0.42,3.516
0.42,0.34,5.4763
0.96,0.23,19.475
0.27,0.06,3.3023
0.91,0.06,16.41
0.47,0.33,5.9718
0.86,0.16,14.587
0.5,0.85,9.9738
0.78,0.66,14.072
0.96,0.82,22.958
0.09,0.32,3.2096
0.91,0.81,20.402
0.18,0.65,5.4547
0.03,0.32,2.9921
0.35,0.26,4.4958
0.69,0.59,11.172
0.19,0.06,2.8855
0.55,0.82,10.402
0.58,0.93,12.154
0.4,0.61,6.7663
0.77,0.8,15.077
0.22,0.71,6.0596
0,0.47,3.531
0.06,0.45,3.6547
0.99,0.68,23.364
0.84,0.3,14.27
0.82,0.07,12.92
0.77,0.41,12.334
0.6,0.04,6.9911
0.55,0.42,7.5825
0.83,0.81,17.192
0.54,0.84,10.338
0.27,0.38,4.3435
0.39,0.22,4.7701
0.14,0.69,5.5142
0.46,0.94,10.562
0.15,0.42,3.9277
0.99,0.54,22.5
0.58,0.89,11.605
0.32,0.3,4.4864
0.68,0.12,8.9952
0.04,0.21,2.7084
0.91,0.05,16.469
0.35,0.22,4.4754
0.79,0.8,15.69
0.71,0.93,14.76
0.63,0.67,10.411
0.46,0.89,9.8109
0.61,0.08,7.3636
0.7,0.04,9.2431
0.54,0.53,7.8663
0.59,0.28,7.5611
0.85,0.38,14.859
0.97,0.55,21.292
0.73,0.62,12.411
0.11,0.73,5.7704
0.23,0.82,7.2342
0.12,1,8.7776
0.05,0.64,4.7971
0.67,0.97,14.426
0.1,0.33,3.2679
0.53,0.74,9.2623
0.2,0.09,3.0926
0.23,0.05,3.1059
0.07,0.08,2.3576
0.42,0.02,4.6522
0.7,0.45,10.622
0.26,0.42,4.572
0.15,0.95,8.3203
0.5,0.07,5.5812
0.84,0.67,16.212
0.01,0.56,4.0605
0.59,0.63,9.3669
0.85,0.6,16.134
0.19,0.83,6.974
0.29,0.16,3.7256
0.55,0.67,9.1376
0.48,0.05,5.3252
0.77,0.38,12.203
0.96,0.8,22.713
0.51,0.68,8.5011
0.83,0.93,18.411
0.21,0.73,6.1979
0.56,0.78,10.143
0.82,0.37,13.74
0.48,0.08,5.3114
0.01,0.93,7.4555
0.9,0.04,16.027
0.03,0.91,7.1973
0.26,0.62,5.6971
0.5,0.37,6.639
0.63,0.72,10.86
0.83,0.91,18.172
0.05,0.18,2.6034
0.68,0.63,11.231
0.23,0.77,6.5906
0.55,0.84,10.655
0.54,0.38,7.2132
0.34,0.93,9.1805
0.09,0.24,2.9853
0.73,0.05,9.8939
0.38,0.98,10.246
0.31,0.8,7.4603
0.95,0.04,18.326
0.1,0.5,4.0607
0.15,0.45,4.0394
0.71,0.27,10.11
0.29,0.6,5.6932
0.73,0.63,12.443
0.07,0.09,2.4951
0.08,0.29,3.0358
0.9,0.99,22.127
0.03,0.85,6.6371
0.1,0.68,5.2523
0.57,0.63,9.081
0.44,0.68,7.6297
0.76,0.92,16.104
0.78,0.14,11.76
0.67,0.81,12.503
0.26,0.84,7.632
0.74,0.74,13.568
0.78,0.77,15.16
0.19,0.77,6.4775
0.31,0.68,6.3692
0.19,0.43,4.207
0.01,0.89,6.8958
0.04,0.05,2.1838
0.79,0.26,12.456
0.79,0.69,14.609
0.8,0.23,12.602
0.19,0.38,3.9539
0.8,1,18.348
0.67,0.28,9.1704
0.77,0.88,16.025
0.56,0,6.3742
0.94,0.4,19.056
0.98,0.14,20.249
0.77,0.99,17.333
0.86,0.54,16.104
0.51,0.38,6.7714
0.48,0.82,9.4448
0.38,0.31,4.9652
0.78,0.25,12.072
0.42,0.77,8.2182
0.73,0.94,15.526
0.83,0.27,13.767
0.84,0.38,14.711
0.13,0.88,7.1436
0.4,0.47,5.8632
0.02,0.04,2.1607
0.37,0.19,4.4872
0.15,0.69,5.4543
0.74,0.58,12.384
0.25,1,9.4922
0.15,0.64,5.1279
0.31,0.56,5.5252
0.65,0.71,11.158
0.31,0.55,5.511
0.65,0.37,9.2676
0.55,0.75,9.7133
0.4,0.43,5.7744
0.66,0.62,10.721
0.2,0.12,3.0542
0.34,0.89,8.6893
0.51,0.29,6.4792
0.12,0.16,2.7739
0.43,0.59,6.7754
0.99,0.84,24.84
0.93,0.52,19.059
0.01,0.13,2.3821
0.08,0,2.2962
0.39,0.27,5.0423
0.17,0.89,7.5723
0.21,0.98,8.9974
0.77,0.08,11.192
0.9,0.71,18.965
0.12,0.59,4.6668
0.54,0.61,8.4482
0.04,0.89,7.1207
0.39,0.83,8.5043
0.98,0.52,21.694
0.08,0.91,7.494
0.13,0.1,2.6907
0.13,0.2,2.9537
0.02,0.79,5.7533
0.65,0.85,12.543
0.73,0.35,10.904
0.99,0.51,22.168
0.98,0.55,21.883
0.95,0.4,19.514
0.64,0.19,8.3936
0.88,0.44,16.432
0.12,0.28,3.1022
0.84,0.35,14.496
0.25,0.72,6.4359
0.52,0.07,5.8664
0.52,0.5,7.4579
1,0.55,23.166
0.81,0.26,13.055
0.23,0.99,9.314
0.45,0.17,5.2107
0.55,0.99,12.465
0.15,0.35,3.5609
0.94,0.07,18.014
0.36,0.86,8.5607
0.05,0.98,8.2918
0.22,0.56,5.0407
0.83,0.25,13.785
0.93,0.74,20.702
0.88,0.58,17.293
0.24,0.97,8.8819
0.92,0.13,16.988
0.03,0.96,7.8731
0.7,0.96,14.931
0.49,0.98,11.435
0.61,0.86,11.777
0.25,0.76,6.6765
1,0.3,21.916
0.44,0.55,6.6941
0.18,0.42,4.0259
0.19,0.32,3.6717
0.87,0.94,20.151
0.77,0.36,12.146
0.28,0.86,7.8797
0.43,0.6,6.9266
0.54,1,12.396
0.81,0.34,13.327
0.51,0.65,8.2797
0.52,0.24,6.2967
0.02,0.31,2.954
0.05,0.29,2.9318
0.44,0.21,5.3454
0.59,0.79,10.739
0.16,0.68,5.4983
0.93,0.83,21.576
0.93,0.03,17.444
0.61,0.57,9.3165
0.59,0.43,8.1494
0.08,0.01,2.2257
0.27,0.77,6.786
0.05,0.78,5.9476
0.38,0.92,9.52
0.36,0.02,3.9093
0.08,0.09,2.3905
0.41,0.36,5.3321
0.71,0.21,9.9517
0.48,0.79,9.0038
0.85,0.71,16.837
0.11,0.04,2.5206
0.49,0.29,6.0986
0.02,0.5,3.8308
0.91,0.55,18.322
0.25,0.24,3.7475
0.08,0.76,5.7893
0.06,0.71,5.2989
0.75,0.23,11.057
0.33,0.55,5.6696
0.51,0.3,6.5175
0.31,0.3,4.2556
0.78,0.43,12.711
0.22,0.66,5.6333
0.84,0.76,17.098
0.11,0.28,3.1334
0.55,0.17,6.6602
0.43,0.77,8.2746
0.04,0.9,7.1879
0.65,0.26,8.7169
0.59,0.01,6.8112
0.75,0.97,16.395
0.9,0.62,18.334
0.32,0.72,6.7815
0.87,0.46,16.083
0.98,0.31,20.867
0.71,0.36,10.367
0.85,0.88,18.69
0.25,0.52,4.8739
0.43,0.93,10.149
0.98,0.42,21.155
0.13,0.25,3.1596
0.57,0.86,11.056
0.91,0.5,18.104
0.06,0.37,3.3618
0.92,0.89,21.724
0.59,0.31,7.6968
0.47,0.03,5.1582
0.3,0.62,5.8578
0.3,0.01,3.4689
0.07,0.49,3.7836
0.81,0.35,13.415
0.66,0.06,8.3589
0.5,0.87,10.148
0.64,0.69,10.765
0.5,0.31,6.3496
0.37,0.32,4.927
0.5,0.15,5.9012
0.69,0.14,9.2434
0.58,0.96,12.445
0.22,0.81,6.9693
0.66,0.93,13.636
0.36,0.57,6.1036
0.81,0.11,12.612
0.76,0.99,16.974
0.31,0.79,7.3564
0.54,0.81,10.176
0.65,0.31,8.8697
0.52,0.66,8.4803
0.37,0.92,9.3096
0.97,0.48,20.948
0.78,0.83,15.605
0.2,0.02,2.85
0.37,0.6,6.297
0.35,0.89,8.8506
0.64,0.76,11.422
0.16,0.88,7.3428
0.32,0.97,9.6107
0.19,0.04,2.8404
0.17,0.86,7.2698
1,0.96,26.881
0.37,0.23,4.5445
0.49,0.09,5.5807
0.73,0.53,11.88
0.26,0.43,4.5397
0.24,0.88,7.9447
0.31,0.05,3.6429
0.32,0.75,7.037
0.95,0.72,21.486
0.21,0.41,4.0748
0.88,0.36,16.039
0.99,0.6,22.829
0.98,0.89,24.743
0.74,0.01,10.158
0.78,0.01,11.52
0.36,0.08,4.1553
0.98,0,19.882
0.44,0.06,4.8817
0.07,0.12,2.4855
0.83,0.28,13.827
0.07,0.13,2.5315
0.86,0.56,16.275
0.63,0.53,9.5064
0.72,0.15,10.003
0,0.26,2.6635
0.29,0.54,5.3973
0.84,0.7,16.484
0.27,0.21,3.8106
0.95,0.6,20.62
0.31,0.4,4.7299
0.52,0.44,7.0764
0.68,0.44,10.015
0.74,0.93,15.622
0.37,0.74,7.3571
0.17,0.04,2.8126
0.36,0,3.9155
0.42,0.48,6.1457
0.04,0.58,4.376
0.65,0.4,9.3762
0.89,0.95,21.135
0.91,0.9,21.325
0.67,0.94,13.973
0.62,0.19,7.932
0.52,0.4,7.0412
0.76,0.34,11.708
0.34,0.48,5.3453
0.83,0.08,13.11
0.15,0.11,2.7408
0.73,0.87,14.659
0.27,0.04,3.308
0.06,0.26,2.9788
0.01,0.42,3.3201
0.55,0.1,6.4733
0.16,0.93,8.0502
0.77,0.71,14.221
0.44,0.64,7.3466
0.72,0.35,10.735
0.33,0.16,4.092
0.82,0.6,14.991
0.73,0.31,10.804
0.17,0.71,5.7717
0.84,0.51,15.177
0.23,0.52,4.8308
0.79,0.16,12.04
0.49,0.72,8.6762
0.4,0.06,4.3498
0.01,0.1,2.2887
0.19,0.61,5.1698
0.95,0.41,19.584
0.13,0.5,4.2435
0.96,0.04,18.929
0.28,0.31,4.1099
1,0.99,27.294
0.3,0.63,6.0081
0.92,0.31,17.694
0.44,0.81,8.7989
0.09,0.82,6.5443
0.45,0.18,5.2751
0.37,0.17,4.3648
0.87,0.21,15.211
0.39,0.96,10.088
0.26,0.81,7.1999
0.01,0.52,3.9172
0.28,0.6,5.7861
0.41,0.07,4.5363
0.43,0.44,5.9969
0.08,0.45,3.7515
0.41,0.02,4.4177
0.62,0.77,10.985
0.77,0.07,11.212
0.15,0.05,2.6781
0.5,0.61,7.9564
0.18,1,9.0685
0.26,0.15,3.4614
0.1,0.2,2.8263
0.43,0.7,7.6338
0.18,0.59,4.8196
0.88,1,21.408
0.69,0.43,10.27
0.5,0.34,6.4964
0.98,0.63,22.46
0.52,0.7,8.8351
0.47,0.11,5.3489
0.96,0.05,18.881
0.72,0.8,13.601
0.22,0.19,3.3855
0.13,0.53,4.2968
0.45,0.82,9.0987
0.24,0.61,5.4241
0.86,0.21,14.756
0.01,0.77,5.7242
0.96,0.12,19.027
0.74,0.72,13.411
0.89,0.94,21.031
0.43,0.04,4.7016
0.59,0.49,8.4975
0.06,0.92,7.5225
0.54,0.28,6.8874
0.86,0.8,18.197
0.96,0.35,19.807
0.16,0.72,5.8356
0.01,0.87,6.6441
0.77,0.79,14.912
0.66,0.26,8.9364
0.83,0.57,15.279
0.41,0.94,9.9697
0.49,0.68,8.2375
0.66,0.73,11.619
0.46,0.51,6.6847
0.86,0.13,14.398
0.34,0.03,3.805
0.23,0.72,6.2241
0.21,0.34,3.8775
0.84,0.99,19.693
0.98,0.61,22.211
0.35,0.94,9.3863
0.84,0.79,17.334
0.39,0.9,9.2874
0.08,0.42,3.6492
0.03,0.23,2.6766
0.31,0.09,3.7619
0.08,0.15,2.5752
0.5,0.56,7.5839
0.7,0.28,9.9632
0.44,0.25,5.3969
0.53,0.29,6.7305
0.8,0.2,12.48
0.53,0.5,7.6574
0.68,0.19,9.1161
0.13,0.13,2.8443
0.36,0.59,6.2785
0.83,0.33,13.984
0.48,0.93,10.575
0.57,0.58,8.648
0.23,0.68,5.7942
0.31,0.7,6.5824
0.61,0.22,7.8043
0.9,0.34,16.859
0.98,0.19,20.477
0.23,0.16,3.367
0.32,0.13,4.0519
0.94,0.5,19.542
0.7,0.55,11.202
0.15,0.21,3.0519
0.56,0.85,10.738
0.63,0.37,8.6797
0.72,0.92,15.038
0.66,0.81,12.224
0.6,0.38,8.1585
0.01,0.37,3.1047
0.54,0.85,10.477
0.96,0.44,20.216
0.62,0.13,7.6965
0.78,0.59,13.59
0.88,0.47,16.593
0.31,0.75,7.0106
0.12,0.39,3.6115
0.63,0.69,10.663
0.51,0.31,6.3756
0.24,0.57,5.0763
0.15,0.99,8.8123
0.35,0.04,3.9372
0.28,0.17,3.812
0.08,0.77,5.9524
0.09,0.85,6.7325
0.76,0.67,13.537
0.73,0.04,9.946
0.36,0.93,9.3538
0.98,0.66,22.629
0.31,0.42,4.8575
1,0.6,23.37
0.24,0.77,6.8225
0.2,0.3,3.7871
0.69,0.31,9.8948
1,0.22,21.627
0.39,0.42,5.4638
0.57,0.53,8.474
0.57,0.46,7.965
0.64,0.39,8.9196
0.89,0.31,16.373
0.71,0.55,11.447
0.84,0.5,15.105
0.4,0.49,5.9174
0.33,0.87,8.4511
0.22,0.77,6.5432
0.89,0.69,18.39
0.04,0.51,3.99
0.76,0.93,16.164
0.66,0.61,10.664
0.51,0.77,9.1523
0.71,0.09,9.7165
0.65,0.12,8.3607
0.81,0.64,14.901
0.17,0.57,4.8826
0.64,0.71,10.967
0.38,0.56,6.2585
0.79,0.04,11.781
0.41,0.76,7.9711
0.41,0.79,8.1935
0.37,0.22,4.6265
0.11,0.94,7.915
0.57,0.01,6.6619
0.56,0.47,7.981
0.14,0.52,4.3537
0.99,0.21,21.14
0.05,0.79,6.0208
0.56,0.86,11.011
0.29,0.22,4.0158
0.55,0.77,9.8124
0.98,0.93,25.361
0.55,0.48,7.8721
0.52,0.25,6.4418
0.76,0.94,16.281
0.97,0.63,21.862
0.71,0.52,11.249
0.09,0.54,4.1918
0.88,0.62,17.418
0.22,0.06,3.2053
0.92,0.04,17.085
0.26,0.74,6.5691
0.52,0.45,7.1744
0.55,0.54,8.1781
0.54,0.4,7.1749
0.32,0.91,8.8493
0.11,0.22,2.9044
0.81,0.94,17.895
0.57,0.87,11.284
0.81,0.65,15.029
0.27,0.19,3.6826
0.8,0.19,12.466
0.01,0.14,2.318
0.91,0.2,16.84
0.56,0.99,12.643
0.17,0.62,5.191
0.54,0.87,10.852
0.14,0.33,3.5112
0.21,0.77,6.4249
0.48,0.25,5.8356
0.11,0.83,6.5919
0.73,0.98,16.011
0.04,0.63,4.6721
0.14,0.34,3.4883
0.76,0.56,12.76
0.91,0.98,22.44
0.61,0.5,8.8522
0.47,0.77,8.7185
0.53,0.48,7.5026
0.22,0.33,3.8853
0.5,0.45,6.9014
0.21,0.64,5.4274
0.4,0.9,9.4317
0.85,0.64,16.477
0.16,0.15,2.9235
0.54,0.89,11.087
0.2,0.17,3.2487
0.4,0.52,6.2751
0.21,0.02,2.8575
0.82,0.46,14.244
0.64,0.22,8.4226
0.07,0.3,3.0334
0.38,0.38,5.3326
0.32,0.08,3.7902
0.17,0.25,3.3753
0.42,0.36,5.6373
0.64,0.93,13.258
0.4,0.6,6.6102
0.89,0.99,21.688
0.9,0.83,20.093
0.29,0.17,3.8474
0.1,0.91,7.5703
0.22,0.18,3.3985
0.91,0.28,17.135
0.72,0.13,9.9164
0.53,0.83,10.185
0.34,0.04,3.7565
0.39,0.98,10.336
0.73,0.39,11.069
0.71,0.4,10.556
0.01,0.98,8.1233
0.53,0.89,10.834
0.27,0.14,3.5784
0.23,0.31,3.8054
0.68,0.98,14.831
0.85,0.63,16.469
0.49,0.55,7.4093
0.07,0,2.2445
0.89,0.12,15.682
0.84,0.83,17.688
0.77,0.62,13.529
0.02,0.22,2.6479
0.45,0.56,6.8551
0.23,0.32,3.9073
0.78,0.62,13.857
0.89,0.38,16.565
0.92,0.96,22.56
0.91,0.43,17.765
0.89,0.58,17.546
0.43,0.24,5.1549
0.58,0.31,7.6487
1,0.45,22.573
0.31,0.92,8.8702
0.24,0.89,7.8877
0.57,0.23,7.1856
0.54,0.72,9.251
0.63,0.15,8.0059
0.11,0.86,7.1005
0.92,0.58,19.053
0.99,0.25,21.196
0.26,0.91,8.2972
0.51,0.75,9.1356
0.9,0.58,18.112
0.11,0.49,4.0806
0.4,0.1,4.5046
0.01,0.4,3.3155
0.6,0.59,9.3217
0.46,0.16,5.4457
0.61,0.96,13.112
0.56,0.49,8.0255
0.5,0.65,8.1331
0.48,0.67,8.0548
0.59,0.57,8.9813
0.11,0.64,4.9417
0.39,0.13,4.5124
0.01,0.59,4.3186
0.91,0.87,21.069
0.87,0.95,20.27
0.43,0.64,7.3041
0.57,0.9,11.521
0.23,0.36,4.0443
0.2,0.41,4.0149
0.1,0.19,2.8415
0.46,0.25,5.6672
0.43,0.37,5.7165
0.54,0.78,9.9295
0.31,0.27,4.2186
0.85,0.15,14.095
0.32,0.15,3.9688
0.51,0.44,7.0922
0.6,0.21,7.5139
0.52,0.72,8.9893
0.15,0.41,3.8917
1,0.28,21.749
0.07,0.39,3.4536
0.59,0.09,7.1241
0.59,0.72,10.209
0.75,0.01,10.541
0.36,0.23,4.586
0.92,0.97,22.78
1,0.1,21.281
0.12,0.1,2.6115
0.06,0.3,3.0265
0.53,0.08,5.9812
0.82,0.67,15.496
0.97,0.6,21.682
0.51,0.81,9.6915
0.66,0.88,13.092
0.49,0.76,8.9829
0.51,0.12,5.9411
0.87,0.48,16.164
0.46,0.79,8.8192
0.73,0.09,10.234
0.47,0.93,10.436
1,0.23,21.745
0.65,0.72,11.196
0.4,0.74,7.701
0.24,0.01,3.0326
0,0.96,7.8793
0.52,0.31,6.689
0.18,0.1,2.9438
0.47,0.2,5.5908
0.29,0.5,5.0769
0.61,0.35,8.1718
0.06,0,2.2336
0.59,0.26,7.4696
0.24,0.82,7.2133
0.68,0.15,9.0674
0.13,0.06,2.6124
0.66,0.58,10.488
0.27,1,9.6383
0.85,0.57,15.973
0.67,0.08,8.634
0.59,0.82,11.035
0.96,0.6,21.214
0.03,0.09,2.3039
0.3,0,3.4629
0.86,0.19,14.7
0.86,0.92,19.501
0.66,0.78,11.949
0.61,0.38,8.3414
0.97,0.27,19.997
0.58,0.08,6.841
0.81,0.47,13.797
0.06,0.55,4.2639
0.1,0.31,3.188
0.51,0.78,9.2954
0.3,0.24,4.044
0.95,0.2,18.753
0.75,0.74,13.846
0.63,0.31,8.3948
0.16,0.02,2.5421
1,0.35,22.165
0.4,0.09,4.5447
0.65,0.66,10.828
0.66,0.37,9.3476
0.03,0.79,5.9675
0.05,0.12,2.4798
0.29,0.59,5.6495
0.47,0.48,6.6934
0.46,0.47,6.6164
0.96,0.99,24.995
0.25,0.54,4.9674
0.12,0.82,6.6378
0.73,0.96,15.783
0.83,0.56,15.135
0.22,0.14,3.2431
0.04,0.49,3.7785
0.01,0.79,5.8133
0.39,0.77,7.8779
0.22,0.91,8.0511
0.81,0.67,15.211
0.76,0,10.676
0.86,0.4,15.408
0.52,0.53,7.5987
0.18,0.87,7.4767
0.22,0.99,9.0582
0.32,0.53,5.5361
0.3,0.77,7.1369
